,life_expectancy,adult_mortality,alcohol,percentage_expenditure,under_five_deaths,total_expenditure,gdp,income_composition_of_resources,schooling
1960,77.6,119.0,6.74,1842.463782,1.0,8.3,12593.7374,0.78,13.0
1976,62.7,278.0,0.01,208.2311603,13.0,4.26,2182.716565,0.511,10.0
1992,73.9,147.0,0.01,561.7684701,3.0,9.81,4712.822736,0.688,12.3
2008,75.3,125.0,0.01,973.728675,10.0,5.47,6491.5245,0.735,13.4
2024,68.4,214.0,4.52,31.27232188,68.0,4.71,2842.938353,0.676,11.7
2040,77.3,159.42352941176472,10.71,243.808475,2.0,6.35,14341.675,0.85,16.4
2056,89.0,78.0,9.88,271.2545531,45.94656488549618,9.5,2277.53613,0.837,16.8
2072,78.1,69.0,1.15,5063.513104,45.94656488549618,2.19,86852.7119,0.854,13.4
2088,82.0,66.0,0.01,0.0,2.0,7.37,10015.568494234838,0.688393063583815,12.88728323699422
2104,71.8,162.0,9.99,0.0,1.0,1.32,10015.568494234838,0.688393063583815,12.88728323699422
2120,74.8,135.0,0.01,1.576409172,2.0,5.57,12.27733,0.797,14.7
2136,73.0,225.0,10.12,1340.553699,15.0,7.7,14125.961,0.803,14.9
2152,65.7,23.0,0.01,7.549797238,16.0,7.53,76.5699517,0.488,10.8
2169,75.0,139.0,9.97,0.0,45.94656488549618,6.72,10015.568494234838,0.723,13.1
2185,73.1,157.0,7.01,0.0,45.94656488549618,8.63,10015.568494234838,0.72,13.3
2201,73.8,128.0,0.01,660.2777923,45.94656488549618,7.22,4178.973369,0.701,12.9
2218,67.3,191.0,0.01,225.7307751,45.94656488549618,8.35,1821.878734,0.562,11.1
2234,74.4,88.0,0.09,2017.643131,9.0,4.68,24575.434,0.841,15.8
2250,66.4,192.0,0.26,12.80528533,27.0,4.66,152.443873,0.483,9.1
2266,75.4,123.0,9.09,8.617208431,1.0,1.37,62.173221,0.771,14.3
2282,73.0,17.0,0.01,151.1045552,45.94656488549618,3.37,1557.77892,0.766,13.2
2298,48.1,463.0,0.01,1.443286353,32.0,11.9,78.4394757,0.426,9.5
2314,82.9,56.0,1.83,7971.646361,45.94656488549618,4.92,56336.7234,0.922,15.4
2330,76.4,113.0,10.6,0.0,45.94656488549618,8.5,10015.568494234838,0.841,15.1
2346,87.0,76.0,10.46,31.13492794,45.94656488549618,9.23,242.67286,0.888,17.6
2362,68.8,183.0,0.01,3.718438799,45.94656488549618,5.5,29.652622,0.512,9.6
2378,54.3,321.0,0.01,0.0,80.0,6.200994475138122,417.89143,0.688393063583815,12.88728323699422
2394,62.0,347.0,7.38,922.0507313,52.0,8.8,6479.625659,0.66,13.0
2410,56.6,343.0,3.2713186813186814,46.0744686,39.0,2.74,1151.861715,0.421,4.9
2426,82.6,58.0,0.01,42.98847625,1.0,9.3,296.47225,0.877,17.6
2442,74.7,141.0,2.37,42.7308283,3.0,3.5,382.54994,0.76,14.0
2458,63.8,229.0,0.01,253.6086508,86.0,8.43,2176.89829,0.485,7.2
2474,71.4,178.0,6.32,1132.432517,45.94656488549618,5.69,9564.46383,0.722,12.7
2490,58.4,382.0,0.01,574.3895102,3.0,9.25,3464.35169,0.541,11.4
2506,82.3,54.0,7.3,1142.212403,45.94656488549618,11.93,5918.19898,0.906,15.8
2522,83.2,51.0,9.61,19479.91161,45.94656488549618,11.66,85814.58857,0.936,15.9
2538,64.4,294.0,0.01,0.0,8.0,3.25,10015.568494234838,0.575,9.0
2554,69.6,162.0,0.01,7.829008596,11.0,6.88,114.45919,0.622,11.3
2570,74.6,152.0,6.41,789.0772949,10.0,4.12,5941.8471,0.737,13.6
2586,75.5,159.42352941176472,1.13,0.0,45.94656488549618,6.48,10015.568494234838,0.743,12.9
2602,68.0,155.0,0.01,28.14578503,2.0,1.48,1153.51578,0.612,12.5
2618,59.7,285.0,0.01,4.877350139,20.0,5.25,62.1318489,0.475,12.0
2634,73.3,135.0,0.01,565.9672173,45.94656488549618,5.18,4192.349758,0.716,14.3
2650,71.1,171.0,6.94,1578.872339,45.94656488549618,5.93,19325.24283,0.778,12.7
2666,75.1,159.42352941176472,1.39,604.8701316,3.0,7.0,4271.68172,0.722,14.7
2682,75.5,17.0,1.45,181.9083783,19.0,5.41,12127.22522,0.759,14.5
2698,66.0,217.0,2.9,691.1333535,8.0,2.7,7962.365824,0.683,10.8
2715,61.5,38.0,0.01,14.16770158,97.0,7.22,719.172669,0.483,10.0
2731,78.0,23.0,8.06,5.663849328,5.0,7.1,314.658296,0.746,15.2
2747,76.9,77.0,1.91,3862.68271,1.0,3.64,44449.7435,0.832,13.3
2763,81.0,71.0,10.37,0.0,4.0,9.12,10015.568494234838,0.688393063583815,12.88728323699422
2779,67.0,34.0,0.01,0.0,121.0,5.58,10015.568494234838,0.688393063583815,12.88728323699422
2795,79.1,14.0,8.82,0.0,27.0,17.14,10015.568494234838,0.688393063583815,12.88728323699422
2811,76.8,117.0,6.03,463.6397821,45.94656488549618,8.58,16737.89827,0.791,15.5
2827,69.2,184.0,0.01,0.442802404,18.0,5.84,25.448414,0.69,12.1
2843,71.7,134.0,0.01,564.8167043,45.94656488549618,5.2,3148.36513,0.596,10.8
2859,73.9,158.0,6.47,0.0,10.0,5.26,10015.568494234838,0.771,14.2
2875,75.9,128.0,4.09,0.0,35.0,7.7,10015.568494234838,0.675,12.5
2891,65.4,228.0,0.01,0.0,47.0,5.64,10015.568494234838,0.5,9.0
2907,61.1,314.0,0.01,196.6675768,41.0,4.99,1738.8822,0.57,12.5
2923,59.2,371.0,6.5,10.82259524,34.0,6.44,127.47462,0.498,10.3
2,59.9,268.0,0.01,73.21924272,89.0,8.13,631.744976,0.47,9.9
18,77.2,84.0,4.76,430.8769785,1.0,5.66,4414.72314,0.759,14.2
34,75.3,112.0,0.53,544.4507432,24.0,7.12,5471.866766,0.737,14.4
50,51.1,355.0,8.1,35.95857279,105.0,4.26,484.616884,0.523,11.4
66,76.1,133.0,8.58,1991.430372,47.045112781954884,5.33,12224.86416,0.781,13.9
82,76.0,119.0,8.28,1001.796332,10.0,4.99,12976.63642,0.823,17.3
98,74.4,123.0,3.79,279.4290812,1.0,4.55,3843.591213,0.736,12.7
114,82.5,61.0,9.87,11734.85381,1.0,9.36,67792.3386,0.933,20.3
130,81.1,68.0,11.82,90.58501176,47.045112781954884,11.14,554.71532,0.887,15.7
146,72.2,121.0,2.14,275.6514934,6.0,5.54,7875.756953,0.745,11.9
162,74.8,172.0,9.42,0.0,47.045112781954884,7.5,8152.675657048126,0.79,12.6
178,76.7,158.57309941520467,1.65,3.968695982,47.045112781954884,4.69,251.18329,0.815,14.5
194,71.0,135.0,0.01,52.82986467,130.0,2.88,951.8894535,0.565,10.0
210,75.2,158.57309941520467,8.74,263.0372838,47.045112781954884,7.57,15472.7814,0.792,15.3
226,71.7,23.0,14.66,1109.854619,1.0,6.7,7978.825443,0.796,15.7
242,87.0,77.0,11.77,702.359357,1.0,1.57,4651.38647,0.889,16.3
258,69.8,18.0,6.56,629.2018591,47.045112781954884,5.79,4688.538443,0.706,12.9
274,59.5,251.0,0.01,87.4080423,39.0,4.59,915.2674586,0.466,10.3
290,69.1,219.0,0.01,19.79057439,1.0,3.83,235.882889,0.589,12.6
306,71.0,192.0,3.78,0.0,10.0,5.96,8152.675657048126,0.661,13.8
322,77.0,158.57309941520467,4.12,75.61062911,47.045112781954884,9.46,535.86555,0.735,14.2
338,64.2,286.0,0.01,1.117811275,2.0,5.84,77.625783,0.693,12.6
354,74.7,146.0,7.24,916.270845,52.0,8.48,12216.9446,0.734,14.2
370,77.1,84.0,0.01,2845.306444,47.045112781954884,2.61,44597.27968,0.86,14.9
386,74.1,14.0,12.06,149.659879,1.0,7.93,7674.86559,0.781,14.4
402,59.0,27.0,4.64,88.97040214,66.0,5.91,699.452847,0.392,7.5
418,58.6,33.0,0.01,40.15128458,32.0,8.3,282.7555252,0.398,10.5
434,52.3,412.0,3.15,0.0,81.0,5.81,8152.675657048126,0.6856477272727273,12.68833333333333
450,72.8,158.57309941520467,0.01,325.6298627,47.045112781954884,4.29,3558.796314,0.643,13.6
466,67.8,183.0,0.01,8.758214538,13.0,5.93,128.419568,0.546,10.8
482,56.4,364.0,0.01,63.07890158,73.0,4.29,1365.34419,0.501,10.4
498,81.8,67.0,8.2,9733.228019,2.0,1.67,52413.72116,0.909,15.9
514,49.9,451.0,0.01,52.37766601,23.0,3.82,337.4849614,0.37,7.1
530,52.2,366.0,0.64,76.52382535,78.0,3.42,986.13177,0.387,7.3
546,81.0,84.0,7.2,2442.222054,2.0,7.53,15941.39722,0.831,15.6
562,75.6,88.0,5.79,9.955532032,216.0,5.39,777.77594,0.713,12.7
578,74.4,145.0,4.41,15.16255482,13.0,6.84,83.5863,0.712,13.3
594,62.9,233.0,0.01,61.57443584,2.0,6.51,834.341949,0.49,10.9
610,63.9,274.0,0.01,0.0,10.0,5.9,8152.675657048126,0.576,11.1
624,71.23606557377049,158.57309941520467,0.01,0.0,47.045112781954884,3.58,8152.675657048126,0.6856477272727273,12.68833333333333
627,79.4,96.0,3.42,386.1379123,1.0,9.47,1569.66631,0.762,13.7
643,77.7,97.0,12.39,1899.107385,47.045112781954884,7.83,13574.749,0.817,14.9
659,78.7,96.0,4.18,95.67571176,1.0,9.48,676.15344,0.773,14.7
675,81.0,54.0,9.04,212.0859259,47.045112781954884,7.46,2797.96736,0.85,13.8
691,78.2,158.57309941520467,12.45,0.0,47.045112781954884,7.49,8152.675657048126,0.6856477272727273,12.68833333333333
707,71.0,146.0,3.35,0.0,8.0,6.385026178010471,8152.675657048126,0.6856477272727273,12.68833333333333
723,58.8,272.0,0.01,0.0,314.0,3.89,8152.675657048126,0.6856477272727273,12.68833333333333
739,81.0,75.0,9.5,10261.763,47.045112781954884,11.25,61191.19263,0.924,18.7
755,62.7,256.0,0.53,229.4410095,2.0,9.14,1622.637974,0.464,6.3
769,71.23606557377049,158.57309941520467,0.01,11.41955507,47.045112781954884,5.58,722.75665,0.721,12.7
772,73.4,157.0,5.93,97.52211538,7.0,4.12,627.55544,0.709,13.2
788,76.0,121.0,3.77,59.12850204,8.0,7.29,674.9829,0.725,13.4
804,79.0,159.0,0.21,0.0,63.0,5.46,8152.675657048126,0.681,12.8
820,73.0,184.0,2.42,653.6925016,2.0,6.95,3895.664491,0.675,13.2
836,57.4,327.0,10.72,156.3907685,4.0,3.73,2246.9938,0.586,9.2
852,64.0,266.0,0.01,0.0,8.0,3.1,8152.675657048126,0.414,5.0
868,76.9,127.0,0.01,261.2914808,47.045112781954884,6.48,1929.7746,0.856,16.5
884,63.7,237.0,1.86,8.313282039,211.0,5.19,52.1535887,0.427,8.4
900,69.6,192.0,0.01,460.6487805,47.045112781954884,4.26,4763.68956,0.719,15.0
916,87.0,79.0,8.97,6115.496624,47.045112781954884,9.55,49638.7713,0.887,17.0
932,82.0,81.0,11.1,6646.953935,3.0,11.56,42554.1225,0.887,16.2
948,64.6,255.0,8.86,154.8758879,3.0,3.98,9679.742995,0.678,12.5
964,66.0,266.0,0.01,0.0,5.0,6.49,8152.675657048126,0.445,8.9
980,74.5,128.0,5.91,180.3787034,1.0,7.25,4274.376857,0.755,13.5
996,86.0,71.0,10.94,895.8779503,3.0,11.16,4653.91143,0.919,16.9
1012,61.9,254.0,0.01,28.66897829,55.0,4.63,1814.492297,0.57,11.5
1028,86.0,74.0,7.46,2183.106986,47.045112781954884,9.26,21874.8195,0.86,17.1
1044,73.3,144.0,8.25,780.4459281,47.045112781954884,6.15,7955.615985,0.746,15.8
1060,71.4,189.0,1.93,582.1469583,13.0,6.3,3452.828934,0.611,10.7
1076,58.8,284.0,0.01,5.140668848,41.0,5.49,54.169324,0.406,8.5
1092,58.1,279.0,0.01,8.20063742,6.0,6.14,61.566347,0.415,9.1
1108,65.9,218.0,7.56,345.9044258,1.0,5.1,3944.178173,0.633,10.3
1124,62.7,253.0,5.68,4.989712322,19.0,8.1,81.265673,0.483,9.1
1140,74.3,15.0,3.11,311.7553193,4.0,9.15,2136.77395,0.614,11.6
1156,75.5,139.0,10.88,155.1952076,1.0,7.53,13613.6147,0.824,15.4
1172,82.4,158.57309941520467,7.31,764.5440691,47.045112781954884,8.75,4781.3888,0.907,19.0
1188,67.6,187.0,3.11,67.67230438,1300.0,4.53,1452.195373,0.599,11.5
1204,68.7,181.0,0.09,22.8478308,148.0,2.93,362.663981,0.677,12.9
1220,75.3,83.0,0.01,0.0,23.0,6.49,8152.675657048126,0.769,15.0
1236,69.5,17.0,0.01,447.3695001,39.0,5.92,6925.22446,0.659,10.3
1252,81.0,67.0,10.49,703.5527332,47.045112781954884,8.1,5234.76736,0.902,18.6
1268,82.1,61.0,2.69,4279.895512,1.0,7.89,36393.66932,0.891,15.9
1284,82.3,58.0,7.35,483.1916844,2.0,9.22,3537.27441,0.876,16.5
1300,75.6,136.0,3.79,5.457289334,1.0,5.91,56.144952,0.727,12.8
1316,83.5,56.0,7.55,94.43428615,3.0,1.25,4454.44746,0.894,15.3
1332,73.9,114.0,0.4,546.6235156,4.0,7.23,3992.86717,0.737,13.1
1348,69.5,28.0,6.48,26.4072659,6.0,4.3,1389.8561,0.782,15.0
1364,62.6,258.0,1.84,165.9304977,81.0,5.57,1229.114798,0.541,11.1
1380,65.8,22.0,0.01,137.2591943,47.045112781954884,1.15,1724.361737,0.589,11.9
1396,74.5,83.0,0.01,2792.677582,1.0,2.56,48399.9581,0.796,13.1
1412,77.0,174.0,0.01,0.0,4.0,6.68,8152.675657048126,0.647,12.5
1428,64.9,23.0,0.01,0.0,12.0,2.0,8152.675657048126,0.563,10.4
1444,74.1,161.0,10.37,150.3116884,47.045112781954884,5.67,1532.22924,0.814,15.4
1460,74.9,97.0,1.29,14.55610463,1.0,6.63,846.285153,0.766,13.3
1476,52.1,518.0,0.01,153.3443147,6.0,11.7,1196.1335,0.484,11.1
1492,61.1,258.0,0.01,45.04892458,11.0,9.25,454.1222236,0.419,9.8
1508,72.9,134.0,0.01,0.0,2.0,4.33,8152.675657048126,0.735,13.4
1524,73.0,178.0,15.04,1968.816817,47.045112781954884,6.59,15712.82376,0.834,16.4
1540,81.4,68.0,11.02,15515.75234,47.045112781954884,7.1,113751.85,0.892,13.9
1556,64.7,23.0,0.87,79.50882493,40.0,4.15,461.723722,0.508,10.3
1572,56.7,394.0,0.01,55.83107625,42.0,1.96,332.922339,0.459,10.7
1588,74.6,128.0,0.53,110.6779711,4.0,4.2,1882.27842,0.779,12.9
1604,77.9,64.0,0.01,1626.591186,47.045112781954884,11.16,7112.33575,0.683,12.4
1620,57.3,275.0,0.01,36.86104319,86.0,6.58,777.659139,0.421,8.0
1636,81.1,57.0,8.58,374.2947283,47.045112781954884,9.89,2393.1888,0.828,14.2
1650,71.23606557377049,158.57309941520467,0.01,871.8783173,47.045112781954884,17.24,3617.752354,0.6856477272727273,0.0
1653,62.7,28.0,0.01,8.88028118,12.0,3.63,145.57838,0.501,8.2
1669,74.1,147.0,0.01,917.467628,47.045112781954884,4.82,9637.265,0.765,14.7
1685,76.6,158.57309941520467,5.23,150.408875,37.0,6.3,1298.86766,0.753,12.9
1701,69.2,166.0,1.67,0.0,47.045112781954884,13.38,8152.675657048126,0.641,11.7
1715,71.23606557377049,158.57309941520467,0.01,0.0,47.045112781954884,4.3,8152.675657048126,0.6856477272727273,12.68833333333333
1718,68.1,227.0,0.01,241.1958645,1.0,4.21,4385.379355,0.72,14.7
1734,75.8,19.0,0.01,707.144691,47.045112781954884,6.43,7186.429787,0.799,15.1
1750,73.9,97.0,0.45,179.8598949,21.0,5.94,3111.762887,0.634,12.1
1766,55.3,46.0,1.16,5.813338496,87.0,5.9,65.985681,0.405,9.1
1782,66.2,22.0,0.7,38.33793462,55.0,2.16,1168.83947,0.54,9.1
1798,66.1,232.0,0.01,760.6550553,3.0,8.53,5488.131712,0.625,11.6
1812,71.23606557377049,158.57309941520467,0.01,15.60659587,47.045112781954884,4.65,136.18321,0.6856477272727273,9.6
1815,69.3,162.0,0.27,80.15505125,24.0,5.69,688.6172788,0.545,12.3
1831,81.4,158.57309941520467,8.68,1475.030397,1.0,11.4,51574.48942,0.922,18.1
1847,81.3,69.0,9.18,10019.0763,47.045112781954884,11.17,42889.88141,0.908,19.3
1863,73.9,157.0,3.58,366.4841804,3.0,8.43,1847.19849,0.63,11.5
1879,69.0,227.0,0.01,31.50243237,89.0,5.9,416.14838,0.341,5.3
1895,53.2,367.0,8.3,194.2032879,773.0,3.7,2996.96432,0.514,9.8
1909,71.23606557377049,158.57309941520467,0.01,0.0,47.045112781954884,7.2,8152.675657048126,0.6856477272727273,12.68833333333333
1912,81.5,62.0,6.21,234.782883,47.045112781954884,9.39,1291.435,0.942,17.5
1928,76.2,158.57309941520467,0.46,1154.893473,1.0,2.76,21268.7564,0.796,13.7
1944,66.0,163.0,0.04,60.18648815,450.0,2.7,1272.44161,0.538,7.7
1958,71.23606557377049,158.57309941520467,3.9244502617801045,344.6906308,47.045112781954884,9.27,1932.12237,0.779,14.2
1961,77.5,118.0,6.89,1694.467075,1.0,8.9,11685.97983,0.773,12.9
1977,62.4,281.0,0.01,25.70881695,13.0,4.78,229.95364,0.506,10.0
1993,73.8,148.0,5.03,573.4346982,3.0,1.49,4479.95858,0.679,12.3
2009,75.3,125.0,5.38,946.6521165,11.0,5.23,6583.116248,0.731,13.4
2025,68.1,219.0,4.61,24.58973399,69.0,4.56,276.289146,0.671,11.7
2041,77.1,158.57309941520467,11.63,23.43533487,2.0,6.4,1378.54911,0.838,15.4
2057,86.0,79.0,10.0,2698.01817,47.045112781954884,9.55,21618.73534,0.827,16.3
2073,77.9,158.57309941520467,1.2,515.0734795,47.045112781954884,2.15,8834.87958,0.843,13.4
2089,81.7,68.0,9.33,0.0,2.0,7.2,8152.675657048126,0.6856477272727273,12.68833333333333
2105,71.7,163.0,10.49,0.0,1.0,1.5,8152.675657048126,0.6856477272727273,12.68833333333333
2121,74.6,138.0,9.59,1230.748231,2.0,5.6,9585.266593,0.794,14.7
2137,70.0,229.0,10.58,1529.497771,16.0,7.9,15543.67653,0.799,14.6
2153,65.2,233.0,0.01,11.71090655,17.0,7.69,688.8768557,0.485,10.8
2167,71.23606557377049,158.57309941520467,8.54,0.0,47.045112781954884,6.14,8152.675657048126,0.749,13.4
2170,74.8,141.0,9.73,0.0,47.045112781954884,7.85,8152.675657048126,0.734,13.1
2186,72.7,161.0,7.07,0.0,47.045112781954884,5.21,8152.675657048126,0.717,13.3
2202,73.6,131.0,0.01,698.3522786,47.045112781954884,6.91,4219.65123,0.7,12.9
2216,71.23606557377049,158.57309941520467,0.01,0.0,47.045112781954884,6.5,8152.675657048126,0.6856477272727273,15.1
2219,67.1,192.0,0.01,200.6600988,47.045112781954884,9.76,1619.532678,0.559,11.0
2235,74.3,89.0,0.09,2047.113102,9.0,4.25,24934.38614,0.83,15.2
2251,66.0,196.0,0.26,11.8385319,28.0,4.51,148.912351,0.474,8.7
2267,75.3,122.0,9.16,880.6403367,1.0,1.12,6353.826383,0.766,14.1
2283,72.9,172.0,0.01,1521.672751,47.045112781954884,3.58,15687.34795,0.762,13.5
2299,54.0,47.0,0.01,1.321464076,33.0,11.59,71.8186998,0.413,9.3
2315,82.7,57.0,1.83,714.3441019,47.045112781954884,4.53,5629.18914,0.92,15.4
2331,76.1,114.0,9.89,0.0,47.045112781954884,8.0,8152.675657048126,0.838,15.0
2347,85.0,78.0,9.53,259.7786785,47.045112781954884,9.29,2315.31799,0.878,16.8
2363,68.8,182.0,0.01,24.73328608,47.045112781954884,5.42,188.5159,0.509,9.5
2379,54.2,318.0,0.01,0.0,81.0,6.385026178010471,47.5432354,0.6856477272727273,12.68833333333333
2395,69.0,371.0,7.34,978.5905287,54.0,8.78,6876.953821,0.652,12.8
2411,56.4,345.0,3.9244502617801045,47.44453,40.0,2.62,1186.11325,0.417,4.9
2427,82.4,158.57309941520467,9.25,423.680459,2.0,9.1,2921.9342,0.874,17.5
2443,74.6,142.0,2.56,41.62053588,3.0,3.68,361.289374,0.757,13.8
2459,63.5,232.0,0.01,227.8353208,88.0,8.42,1955.66799,0.478,7.0
2475,71.2,179.0,6.02,1122.972967,47.045112781954884,5.96,9484.56898,0.719,12.7
2491,57.6,393.0,0.01,708.9556648,3.0,9.66,3598.75972,0.539,11.4
2507,81.9,57.0,7.3,1212.666327,47.045112781954884,11.97,6283.24522,0.904,15.8
2523,83.0,52.0,9.73,19099.04506,47.045112781954884,11.71,84658.88768,0.934,15.8
2539,63.6,37.0,0.01,0.0,9.0,3.25,8152.675657048126,0.635,13.0
2555,69.3,163.0,0.01,1.0419164,11.0,6.75,14.214412,0.617,11.2
2571,74.5,153.0,6.5,788.6873403,10.0,4.0,6171.262444,0.733,13.6
2587,75.3,14.0,1.03,0.0,47.045112781954884,6.7,8152.675657048126,0.741,12.9
2603,67.7,158.0,0.01,3.379874844,2.0,1.29,117.765674,0.62,12.5
2619,59.4,287.0,0.01,48.73047089,20.0,5.12,579.43485,0.47,12.0
2635,73.2,137.0,0.01,584.9449886,47.045112781954884,4.98,4266.557174,0.718,14.3
2651,71.0,172.0,6.71,167.2657906,47.045112781954884,5.98,1967.83283,0.773,12.7
2667,74.9,13.0,1.29,594.6453102,3.0,7.26,4199.47253,0.72,14.7
2683,75.2,19.0,1.41,188.1440348,20.0,5.38,12542.93565,0.754,14.4
2699,65.4,228.0,2.93,63.7481117,8.0,2.12,734.42525,0.678,10.7
2713,71.23606557377049,158.57309941520467,0.01,78.28120317,47.045112781954884,16.61,3542.13589,0.6856477272727273,0.0
2716,67.0,325.0,0.01,90.76144414,103.0,7.47,662.492293,0.478,10.0
2732,71.0,198.0,8.44,52.42529588,5.0,7.67,429.71554,0.744,15.2
2748,76.7,78.0,1.82,377.2009132,1.0,3.49,4335.64268,0.829,13.3
2764,87.0,72.0,10.32,0.0,4.0,9.34,8152.675657048126,0.6856477272727273,12.68833333333333
2780,59.7,323.0,4.2,0.0,124.0,5.57,8152.675657048126,0.6856477272727273,12.68833333333333
2796,78.9,16.0,8.82,0.0,27.0,16.9,8152.675657048126,0.6856477272727273,12.68833333333333
2812,76.8,117.0,5.82,482.8039445,47.045112781954884,8.68,16881.2568,0.788,15.5
2828,69.1,185.0,0.01,19.1624696,19.0,6.32,197.551233,0.681,12.0
2844,71.6,135.0,0.01,447.545645,47.045112781954884,3.92,3167.34356,0.591,10.8
2860,73.8,159.0,6.71,0.0,10.0,4.94,8152.675657048126,0.77,14.2
2876,75.7,129.0,4.0,0.0,35.0,7.17,8152.675657048126,0.668,12.3
2892,65.4,226.0,0.04,0.0,46.0,5.78,8152.675657048126,0.498,9.0
2908,63.0,328.0,2.41,20.62306285,42.0,4.99,185.793359,0.565,12.5
2924,58.0,399.0,6.39,10.66670728,36.0,6.88,111.227396,0.488,10.4
3,59.5,272.0,0.01,78.1842153,93.0,8.52,669.959,0.463,9.8
19,76.9,86.0,5.14,412.4433563,1.0,5.59,4247.61438,0.752,14.2
35,75.1,113.0,0.66,555.9260834,24.0,6.14,5564.82566,0.732,14.4
51,56.0,358.0,8.24,256.1225243,110.0,3.3,4598.249988,0.508,10.3
67,75.9,134.0,8.18,2156.229842,48.932330827067666,5.39,12565.44197,0.778,13.8
83,75.9,160.4852071005917,8.35,1133.558003,10.0,5.2,12969.7712,0.822,17.2
99,74.4,121.0,3.89,274.1526986,1.0,4.48,3684.8481,0.732,12.7
115,82.3,61.0,10.03,11714.99858,1.0,9.36,67677.63477,0.93,20.1
131,88.0,160.4852071005917,12.26,7878.372355,48.932330827067666,11.17,48333.57273,0.884,15.7
147,71.9,123.0,0.01,285.6103912,6.0,5.37,7496.335728,0.742,11.8
163,74.9,167.0,9.5,0.0,48.932330827067666,7.43,10378.875045781817,0.789,12.6
179,76.5,71.0,1.7,2211.215778,48.932330827067666,4.37,23649.36661,0.812,14.5
195,77.0,137.0,0.01,59.2589257,139.0,3.8,856.342857,0.557,9.9
211,75.1,160.4852071005917,8.61,260.0043858,48.932330827067666,7.43,15384.8749,0.785,15.3
227,71.9,194.0,16.35,91.70962117,1.0,5.1,694.243915,0.793,15.6
243,83.0,78.0,10.08,664.4738975,1.0,1.54,4474.5717,0.886,16.2
259,69.4,189.0,6.66,582.8027185,48.932330827067666,5.45,4673.63848,0.702,12.5
275,59.3,251.0,0.01,9.80407467,39.0,4.86,837.9551,0.458,10.0
291,68.7,223.0,0.01,188.7373664,1.0,3.7,2422.816,0.581,12.3
307,69.8,194.0,3.89,0.0,11.0,5.56,10378.875045781817,0.655,13.8
323,76.8,92.0,4.61,693.8226461,48.932330827067666,9.94,4716.673325,0.728,13.9
339,63.4,160.4852071005917,0.01,12.83447357,3.0,6.27,729.231453,0.687,12.5
355,74.5,148.0,7.55,843.1946259,54.0,8.26,12291.46685,0.73,14.2
371,78.3,79.0,0.01,3192.634413,48.932330827067666,2.3,47651.2599,0.852,14.4
387,73.9,139.0,10.99,851.450672,1.0,7.11,7378.25539,0.778,14.3
403,58.6,271.0,4.75,78.76987363,68.0,5.33,673.8227,0.384,7.2
419,58.0,312.0,0.01,38.73170505,33.0,8.21,265.285651,0.393,10.3
435,52.0,415.0,3.24,0.0,82.0,6.14,10378.875045781817,0.6795722543352601,12.7242774566474
451,72.7,121.0,0.01,33.55888998,48.932330827067666,4.61,348.482762,0.636,13.2
467,67.4,186.0,0.01,6.914723983,14.0,6.24,95.244132,0.54,10.7
483,55.9,369.0,0.01,68.55839112,76.0,4.34,1255.648189,0.496,10.4
499,81.6,68.0,8.3,9748.636237,2.0,1.78,52496.69487,0.907,15.9
515,53.0,439.0,0.01,7.344808214,23.0,3.62,486.41114,0.366,7.1
531,51.8,367.0,0.62,57.8242709,79.0,3.0,973.472574,0.381,7.3
547,79.9,84.0,6.76,2260.777642,2.0,7.24,15431.9293,0.826,15.5
563,75.4,89.0,5.74,94.4344566,233.0,5.26,6337.882993,0.703,12.4
579,74.3,143.0,4.44,1487.896562,13.0,6.93,7884.984429,0.707,13.2
595,62.5,237.0,0.01,78.39008571,2.0,7.11,788.632653,0.484,10.8
611,63.7,273.0,0.01,0.0,10.0,3.98,10378.875045781817,0.557,10.2
628,79.2,97.0,3.34,2568.237059,1.0,9.56,9985.36959,0.758,13.6
644,77.1,14.0,11.49,1851.713262,48.932330827067666,7.8,13235.97757,0.815,14.6
660,78.7,96.0,4.16,742.1961992,1.0,8.59,6425.941119,0.778,15.7
676,80.0,56.0,10.55,2159.756205,48.932330827067666,7.44,28951.15556,0.85,13.8
692,78.0,93.0,12.71,0.0,48.932330827067666,7.55,10378.875045781817,0.6795722543352601,12.7242774566474
708,69.8,149.0,3.61,0.0,9.0,6.251270718232044,10378.875045781817,0.6795722543352601,12.7242774566474
724,58.3,277.0,0.01,0.0,317.0,3.77,10378.875045781817,0.6795722543352601,12.7242774566474
740,80.0,76.0,9.26,928.4170785,48.932330827067666,1.98,5857.521,0.922,18.4
756,62.2,263.0,0.52,217.2125786,2.0,8.95,1536.15685,0.46,6.3
773,72.1,174.0,5.93,857.1307037,7.0,4.26,5968.876767,0.706,13.1
789,75.5,127.0,3.92,41.88087712,8.0,6.48,572.14313,0.717,13.3
805,72.0,165.0,0.23,0.0,64.0,5.29,10378.875045781817,0.673,12.4
821,73.0,181.0,2.48,591.7757569,2.0,6.7,3827.786267,0.67,13.2
837,56.7,337.0,11.89,1500.412635,4.0,4.0,21557.6528,0.583,9.2
853,63.6,274.0,0.01,0.0,8.0,2.98,10378.875045781817,0.41,5.0
869,76.3,135.0,0.01,2263.103797,48.932330827067666,6.36,17421.8922,0.85,16.5
885,63.3,241.0,1.84,86.82551124,221.0,5.77,468.567249,0.422,8.4
901,69.4,195.0,0.01,431.4854874,48.932330827067666,4.16,4546.73854,0.714,14.9
